id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,lat,long,sqft_living15
9407100800,20141124T000000,255000,3,1,1230,10170,1,3,7,1230,0,1979,47.4437,-121.772,1380
1873100060,20140829T000000,693000,4,2.5,2460,4425,2,3,8,2460,0,2006,47.7048,-122.109,2990
8722101360,20141202T000000,780000,3,1,1660,4400,1.5,3,8,1460,200,1911,47.6362,-122.302,1660
8644000060,20141024T000000,237000,3,1.75,1270,8470,1,4,7,1270,0,1960,47.4207,-122.29,1600
3325069129,20141216T000000,525000,3,2.25,2100,40510,2,3,10,1320,780,1979,47.6154,-122.047,2380
1400300055,20150428T000000,425000,2,1,770,5040,1,3,5,770,0,1930,47.5964,-122.299,1330
2123039032,20141027T000000,369900,1,0.75,760,10079,1,5,5,760,0,1936,47.4683,-122.438,1230
8078560140,20140519T000000,290000,4,2.5,1700,7280,2,4,7,1700,0,1988,47.4045,-122.171,1950
3438500192,20140929T000000,285000,3,1,1120,10701,1,3,7,1120,0,1954,47.5544,-122.358,1130
7974200510,20140814T000000,415000,2,1,1070,4500,1,3,7,1070,0,1937,47.6802,-122.29,1320
2557000400,20150409T000000,272500,3,2.5,2070,9900,1,3,8,1420,650,1979,47.2988,-122.371,2070
7960900060,20150504T000000,2.90E+06,4,3.25,5050,20100,1.5,3,11,4750,300,1982,47.6312,-122.223,3890
4054500390,20141007T000000,1.37E+06,4,4.75,5310,57346,2,4,11,5310,0,1989,47.7285,-122.042,4180
6378500125,20150501T000000,436000,2,1,1040,7538,1,4,7,1040,0,1939,47.7107,-122.352,1440
1745100140,20141017T000000,210000,3,1,1700,11390,1,4,7,1700,0,1967,47.3271,-122.323,1350
2976800796,20140925T000000,236000,3,1,1300,5898,1,3,7,1300,0,1961,47.5053,-122.255,1320
4235400186,20141124T000000,331000,3,1.75,1080,1306,1,3,7,580,500,1954,47.6601,-122.4,1440
4215100060,20150320T000000,365000,3,2.5,2653,4510,2,3,8,2653,0,2006,47.4145,-122.166,2653
9189700045,20150127T000000,450000,3,2,2290,16258,1,5,8,2290,0,1960,47.4672,-122.165,1660
1126049053,20141113T000000,770000,4,2.75,3820,26300,2,3,9,2850,970,2014,47.7618,-122.261,1860
2022069200,20150505T000000,455000,4,2.5,2210,49375,1,3,8,2210,0,1997,47.3828,-122.071,2670
9412900055,20150505T000000,405000,3,1.75,2390,6000,1,3,6,1240,1150,1908,47.5362,-122.268,2020
1722059235,20140703T000000,304900,4,1.75,2600,11325,1,4,7,1610,990,1969,47.3954,-122.206,1720
6874200960,20150227T000000,170000,2,1,860,5265,1,3,6,860,0,1931,47.5048,-122.272,1650
7424700045,20150513T000000,2.05E+06,5,3,3830,8480,2,5,9,2630,1200,1905,47.6166,-122.287,3050
7202360350,20140630T000000,780000,4,2.5,3500,7048,2,3,9,3500,0,2005,47.6811,-122.025,3920
5634500392,20150410T000000,330000,3,3,2420,13959,1,4,8,1740,680,1988,47.7486,-122.23,2570
1509500060,20140905T000000,370000,4,2.5,2720,8666,2,3,9,2720,0,1992,47.3846,-122.169,2410
7214810350,20141017T000000,467000,5,2.25,2500,13500,1,3,7,1850,650,1979,47.7564,-122.144,2300
6647200060,20150209T000000,405000,3,1.75,1670,6720,1,3,7,1140,530,1980,47.7198,-122.193,1670
9552700140,20140702T000000,675000,5,2.25,2900,10300,1,3,8,1450,1450,1985,47.5461,-122.151,2310
2200500350,20140812T000000,500000,2,1,1640,14100,1,4,7,1140,500,1954,47.5712,-122.143,1520
6113400046,20140723T000000,389999,4,2.5,1890,15770,2,4,7,1890,0,1968,47.4281,-122.343,2410
6619910140,20150224T000000,630000,4,1.75,2950,9025,1,4,8,1780,1170,1975,47.7128,-122.223,2120
1115450240,20141022T000000,360000,4,2.5,2160,9528,2,3,9,2160,0,1992,47.3341,-122.255,2280
6073240060,20141002T000000,580000,4,3,3280,11060,2,3,8,2270,1010,1986,47.5399,-122.181,2320
9297300045,20140709T000000,550000,3,2,1970,4166,2,5,8,1270,700,1929,47.5717,-122.375,2390
9510920070,20140710T000000,879000,4,2.5,3360,22111,2,3,10,3360,0,1994,47.5951,-122.017,3150
5468730030,20140822T000000,265000,3,2,1320,8959,1,3,7,1320,0,1993,47.3536,-122.144,1740
8079030390,20150304T000000,446500,3,2.5,2650,7286,2,3,8,2650,0,1990,47.5084,-122.154,2400
600000152,20140602T000000,404000,3,1.5,2030,8880,1,3,7,1330,700,1963,47.5586,-122.311,2140
1840000030,20140529T000000,267500,3,1.75,1590,11914,1,3,7,1090,500,1957,47.4427,-122.274,1630
3225069065,20140624T000000,3.08E+06,4,5,4550,18641,1,3,10,2600,1950,2002,47.6053,-122.077,4550
3260800030,20140811T000000,335000,3,2.5,2440,7632,2,3,8,2440,0,1998,47.3494,-122.301,2510
2747100024,20140619T000000,576000,3,2.5,1940,9000,1,4,7,970,970,1948,47.6933,-122.393,2190
5104530560,20150401T000000,208633,3,2.5,2040,3810,2,3,8,2040,0,2006,47.3537,-122,2370
4330600350,20150115T000000,315000,3,2.25,2200,8750,1,4,7,1120,1080,1964,47.476,-122.337,1460
5016001535,20150217T000000,725000,3,1.75,1920,3300,1,4,8,960,960,1913,47.6239,-122.298,1740
7280300196,20150403T000000,550000,4,2.75,1800,7750,1,4,8,1400,400,1965,47.7776,-122.384,1800
8651520400,20140612T000000,610750,4,2.25,2180,7297,2,3,8,2180,0,1984,47.6459,-122.058,2250
7171200445,20150228T000000,550700,2,1,1010,5000,1.5,4,6,1010,0,1908,47.6692,-122.297,1460
3204800200,20150108T000000,665000,4,2.75,3320,10574,2,5,8,2220,1100,1960,47.5376,-122.18,2720
3416600800,20150209T000000,834000,4,2.5,2370,4000,1.5,5,8,1980,390,1928,47.601,-122.294,2440
7994700030,20141023T000000,201000,5,1.75,1660,78408,1.5,3,6,1660,0,1915,47.529,-121.837,1660
1860600135,20140502T000000,2.38E+06,5,2.5,3650,9050,2,5,10,3370,280,1921,47.6345,-122.367,2880
4139480200,20140618T000000,1.38E+06,4,3.25,4290,12103,1,3,11,2690,1600,1997,47.5503,-122.102,3860
4139480200,20141209T000000,1.40E+06,4,3.25,4290,12103,1,3,11,2690,1600,1997,47.5503,-122.102,3860
1328320800,20141105T000000,305000,4,2.25,1950,7700,1,3,8,1350,600,1979,47.4441,-122.125,2150
7771300125,20150408T000000,487000,3,2,2590,14052,1,5,8,1720,870,1948,47.7357,-122.333,1570
3422059208,20150511T000000,390000,3,2.5,1930,64904,1,4,8,1930,0,1988,47.346,-122.157,2350
9521101455,20140723T000000,548000,2,1,1470,3864,1,4,7,1170,300,1916,47.6638,-122.345,1570
4337000335,20141122T000000,268750,4,1,800,8775,1,3,6,800,0,1943,47.48,-122.336,1310
325059286,20140513T000000,819900,5,2.75,3150,7119,2,3,9,3150,0,2013,47.6759,-122.151,1560
2597650240,20141023T000000,520000,3,2.25,2030,16200,2,3,8,2030,0,1984,47.5162,-122.057,2660
3353400435,20140721T000000,230000,3,2,1450,11204,1,3,7,1450,0,2003,47.2639,-122.252,1520
7972000240,20150202T000000,240000,3,1.75,1510,10248,1,3,7,1510,0,1969,47.2929,-122.371,1510
7520000520,20140905T000000,232000,2,1,1240,12092,1,3,6,960,280,1922,47.4957,-122.352,1820
7520000520,20150311T000000,240500,2,1,1240,12092,1,3,6,960,280,1922,47.4957,-122.352,1820
3530210260,20141027T000000,274975,3,2.5,3030,45004,2,3,9,3030,0,1987,47.7721,-122.093,3080
1959700550,20140905T000000,740000,4,2,2050,4400,1.5,4,9,2050,0,1922,47.644,-122.319,2320
1665400045,20150428T000000,186375,3,1,1000,7636,1,2,7,1000,0,1952,47.472,-122.344,1150
9542850320,20140725T000000,790000,3,2.25,2370,10289,1,4,9,1590,780,1977,47.592,-122.166,2500
3179100060,20140916T000000,880000,4,3.5,2800,6750,2,3,9,1890,910,1951,47.669,-122.275,2370
2946001550,20150416T000000,279000,6,1.75,2240,11180,2,4,7,2240,0,1955,47.42,-122.323,1590
8078490390,20140729T000000,295000,3,2,1810,10530,1,3,8,1810,0,1991,47.1913,-122.012,1910
9550201550,20150408T000000,640000,2,1,1070,5000,1,3,7,1070,0,1924,47.6666,-122.331,1710
191100045,20140703T000000,940000,4,2,2490,9525,2,5,9,2490,0,1968,47.5639,-122.217,2770
5009600070,20141007T000000,260000,4,2.5,1960,5238,2,3,7,1960,0,2003,47.3483,-122.052,1800
200350070,20140602T000000,559900,3,2.75,2930,5569,1,3,9,1860,1070,2004,47.7648,-122.164,2580
2877103726,20140722T000000,791500,4,2,1510,3500,1.5,5,7,1510,0,1911,47.6794,-122.357,1820
405100295,20140826T000000,265000,3,1.75,1420,8250,1,3,7,1420,0,1954,47.7535,-122.354,1740
4268200055,20150501T000000,245000,3,1.75,1740,11547,1,3,7,1740,0,1954,47.4945,-122.22,880
3126069068,20150424T000000,485000,4,1.75,2560,43995,2,4,7,2560,0,1962,47.6945,-122.093,2560
1115300070,20141106T000000,684000,4,3.5,3040,8414,2,3,9,2420,620,2010,47.5222,-122.157,3470
6414100671,20140909T000000,425000,3,1.75,2500,6840,1,3,8,1300,1200,1957,47.7222,-122.32,1580
7004200060,20141017T000000,309600,4,1.75,1275,20000,1,4,6,1275,0,1991,47.3796,-122.49,1660
7852110140,20140718T000000,552250,4,2.5,2580,5823,2,3,8,2580,0,2002,47.5374,-121.875,2380
3969300030,20140723T000000,165000,4,1,1000,7134,1,3,6,1000,0,1943,47.4897,-122.24,1020
3969300030,20141229T000000,239900,4,1,1000,7134,1,3,6,1000,0,1943,47.4897,-122.24,1020
4048400070,20141205T000000,320000,2,1,1070,32633,1,4,6,1070,0,1930,47.4716,-122.078,1360
808000070,20141021T000000,206600,3,2,1390,13464,1,4,7,1390,0,1987,47.3581,-122.173,1720
7374200030,20150416T000000,387000,4,1.75,2500,7690,1,3,7,1250,1250,1973,47.7713,-122.307,2040
7325600160,20140604T000000,299000,1,0.75,560,12120,1,3,4,560,0,1967,47.675,-121.854,1300
2757000030,20140922T000000,855000,4,2.75,2270,10460,2,3,9,2270,0,1965,47.5603,-122.222,2610
616000140,20150126T000000,315000,3,1,1900,14400,1,4,7,1300,600,1954,47.4147,-122.337,1940
3363900111,20141203T000000,437500,2,1,990,3120,1,5,7,790,200,1907,47.68,-122.353,1930
9262800171,20150324T000000,252000,4,1.5,1550,19800,1,4,7,1050,500,1969,47.3117,-122.27,1640
6607000126,20140604T000000,375000,4,1.75,2200,7475,1,5,7,1100,1100,1955,47.543,-122.28,1600
5416510830,20140806T000000,300000,4,2.5,1910,4862,2,3,7,1910,0,2005,47.3607,-122.034,2010
2201500030,20141006T000000,420000,4,1,1750,9600,1.5,4,7,1750,0,1954,47.5759,-122.137,1750
325059171,20140505T000000,900000,3,1,1330,77972,1,3,7,1330,0,1928,47.6891,-122.159,1340
952003285,20140805T000000,679900,3,2.5,2440,5750,2,3,9,1980,460,2000,47.565,-122.381,1520
3211290370,20140605T000000,463000,3,2.5,1640,29970,2,3,7,1640,0,1992,47.6359,-121.974,1580
1072010350,20140828T000000,380000,5,2.5,2760,11340,2,4,9,2760,0,1978,47.4769,-122.141,2470
8856950070,20141210T000000,329500,4,2.5,1820,7912,2,3,7,1820,0,1994,47.3845,-122.029,1820
925059078,20140819T000000,604950,3,2.5,2110,5608,1,3,8,1340,770,2013,47.6743,-122.184,2040
7855801090,20140917T000000,795000,5,2.5,3040,9570,1,4,8,1640,1400,1966,47.5651,-122.164,2920
723099065,20150130T000000,465000,3,2,1840,40438,2,3,7,1840,0,1994,47.4853,-121.709,1380
6116500075,20150326T000000,673000,4,2.5,2990,10400,2,3,9,2990,0,2002,47.4508,-122.359,2140
1118500030,20141001T000000,810000,4,2.5,3520,15420,2,3,10,3520,0,1991,47.6375,-122.016,3400
424069250,20150423T000000,785000,4,2.75,2440,69415,1,4,8,1910,530,1989,47.5944,-122.042,2770
3291800710,20141120T000000,338000,4,3,2090,7500,1,3,7,1370,720,1986,47.4888,-122.182,1810
6838700060,20141204T000000,280000,3,2.25,1430,7222,2,3,7,1430,0,1993,47.5112,-122.19,1430
2231500030,20141001T000000,315000,4,2.25,2180,10754,1,5,7,1100,1080,1954,47.7711,-122.341,1810
2231500030,20150324T000000,530000,4,2.25,2180,10754,1,5,7,1100,1080,1954,47.7711,-122.341,1810
7683900200,20141223T000000,380000,5,3,3450,9914,2,3,9,3450,0,2004,47.2813,-122.345,2860
8155830060,20140811T000000,297000,3,2.25,1450,7562,2,3,7,1450,0,1994,47.5038,-122.189,1650
98020310,20140520T000000,730000,4,2.5,3230,7331,2,3,10,3230,0,2004,47.5823,-121.97,3480
9423400140,20140609T000000,450000,3,1.75,1640,13500,1,3,7,1110,530,1940,47.7164,-122.304,1770
1545804860,20141027T000000,275000,3,3,1590,7750,1,3,7,1060,530,1997,47.3624,-122.045,1680
2883200160,20150429T000000,595000,4,2,2020,2849,2,3,7,2020,0,1960,47.6831,-122.329,1910
7132300695,20150421T000000,435000,3,1.5,1300,3348,1.5,3,7,1300,0,1904,47.592,-122.307,1590
1726059053,20140916T000000,270000,2,1.5,1380,209959,1,1,6,1380,0,1954,47.7461,-122.195,3130
624111000,20140805T000000,950000,3,3,4040,14338,2,3,10,3030,1010,1986,47.7268,-122.06,3360
808300310,20150313T000000,389000,4,2.25,2130,5337,2,3,7,2130,0,2001,47.7237,-121.959,2300
8563040160,20150121T000000,560000,4,2.25,2550,7800,1,3,8,1580,970,1968,47.6283,-122.095,2420
713500030,20140728T000000,1.35E+06,5,3.5,4800,14984,2,3,11,3480,1320,1998,47.5543,-122.148,4050
8651600160,20141111T000000,799000,4,2.25,2510,11585,2,4,8,2510,0,1969,47.5483,-122.226,2450
9517200030,20140625T000000,365500,3,2,1410,9600,1,4,7,1410,0,1983,47.7591,-122.146,1410
2460700700,20140515T000000,252350,3,2,1650,7352,1,3,7,1160,490,1979,47.4612,-122.169,1710
1223039290,20140905T000000,403950,4,2.5,2120,13780,2,3,8,2120,0,1993,47.4987,-122.365,1880
2890100060,20140801T000000,385000,4,1.5,2040,10726,1,3,7,1380,660,1954,47.772,-122.358,1610
7972600860,20141210T000000,345000,4,1,1550,7620,1.5,3,7,1550,0,1957,47.5287,-122.35,1450
8857320070,20140917T000000,490000,3,2.75,1980,3128,2,4,9,1980,0,1979,47.6109,-122.114,1950
4047200695,20140618T000000,330000,3,2.5,1600,26977,2,3,8,1600,0,2005,47.7736,-121.901,1790
1653500070,20140512T000000,927000,4,2.75,3300,12090,2,3,8,3300,0,1953,47.6294,-122.218,3180
1923000030,20140728T000000,1.12E+06,4,2.5,3840,16619,2,4,10,3840,0,1983,47.5634,-122.213,3600
3649100320,20150430T000000,330000,2,1,1220,10000,1,5,7,1220,0,1950,47.7405,-122.241,2000
7375300160,20150309T000000,530000,5,2.25,2720,8800,1,4,7,1500,1220,1958,47.5976,-122.118,2110
5175800060,20140623T000000,365000,4,2,1940,25600,1,1,8,1940,0,1962,47.5722,-122.129,2000
1604601375,20140619T000000,378750,3,2.5,2160,3000,1.5,3,7,1260,900,1909,47.5644,-122.289,1060
2473251090,20140619T000000,269900,4,1.75,1530,8750,1.5,4,7,1530,0,1968,47.4556,-122.157,1390
9126100861,20150306T000000,557000,3,3.5,1710,2096,2,3,8,1290,420,2008,47.6055,-122.305,1630
3420069065,20140825T000000,360000,4,1.75,3730,16980,1,4,7,2150,1580,1974,47.1775,-122.022,1880
6021501685,20150422T000000,352000,2,1,940,5000,1,4,7,940,0,1937,47.6879,-122.385,1560
1151100070,20150224T000000,437000,3,2.5,1750,22357,2,3,8,1750,0,1994,47.4807,-121.779,2430
8856950240,20140618T000000,322500,4,2.5,1820,6753,2,3,7,1820,0,1994,47.3845,-122.032,1820
9385200055,20140912T000000,650000,3,3.25,1510,2000,2,3,9,1330,180,2001,47.5815,-122.402,1510
7821200390,20140806T000000,450000,3,2,1290,1213,3,3,8,1290,0,2001,47.6609,-122.344,1290
8078520310,20150417T000000,278500,3,2,1570,5250,1,3,7,1570,0,1998,47.3163,-122.188,1570
1565950030,20150427T000000,364950,4,2.5,1930,6957,2,3,8,1930,0,1995,47.4309,-122.191,2090
1560930070,20140911T000000,840000,4,3.5,2840,40139,1,4,10,2840,0,1986,47.401,-122.026,3180
6700400140,20150318T000000,268000,3,2.5,1550,8134,2,3,7,1550,0,1991,47.404,-122.191,1550
2422029094,20140716T000000,517534,2,1,833,143947,1,3,5,833,0,2006,47.3889,-122.482,1380
1774220160,20141104T000000,632925,3,2.5,2990,32239,2,4,8,2990,0,1978,47.7718,-122.095,2990
1525200060,20140723T000000,577500,3,2.5,2000,7251,2,3,9,2000,0,1995,47.7067,-122.2,2450
1678400105,20150212T000000,339000,4,1.5,2390,7480,1.5,3,7,2390,0,1920,47.504,-122.227,2850
3426059070,20140909T000000,570000,3,1.75,2910,37461,1,4,7,1530,1380,1967,47.7015,-122.164,2520
824079032,20140626T000000,563500,4,1.75,2085,174240,1,3,7,1610,475,1964,47.5753,-121.95,2690
2697100140,20150105T000000,423000,4,2.25,2200,9351,1,5,7,1290,910,1962,47.7448,-122.333,1910
8724300030,20141223T000000,355000,3,2.25,1860,5028,2,3,8,1860,0,2012,47.7318,-121.982,2320
8678500060,20140710T000000,1.55E+06,5,4.25,6070,171626,2,3,12,6070,0,1999,47.5954,-121.95,4680
625049299,20141203T000000,482000,2,1,950,3960,1,3,7,950,0,1941,47.6885,-122.337,1320
6073200075,20140730T000000,625000,3,1.75,1600,9135,1,5,7,1600,0,1955,47.5724,-122.179,1580
6388900710,20141219T000000,538000,3,2.5,2250,11632,2,3,8,2250,0,1988,47.5272,-122.169,2360
1442860160,20150107T000000,380000,3,2.5,2280,10255,2,4,8,2280,0,1985,47.4334,-122.161,2310
7942600310,20140717T000000,375000,2,1,940,5120,1,3,7,940,0,1909,47.6073,-122.308,1300
1545808560,20150403T000000,245000,3,2.5,1530,8500,1,5,7,1030,500,1996,47.3592,-122.046,1850
936000060,20141114T000000,310000,5,1.75,2190,27260,1,4,7,2190,0,1947,47.4546,-122.337,1620
9808650060,20150225T000000,1.30E+06,3,2,2350,15021,1,4,8,1770,580,1976,47.6408,-122.219,3530
3754700160,20140506T000000,397000,4,2,1440,7680,1,3,7,1200,240,1971,47.7245,-122.2,1460
305500140,20150512T000000,365000,3,2.5,2200,4052,2,3,8,2200,0,2005,47.4362,-122.178,2310
5468750060,20141028T000000,328500,4,3,2290,8250,2,3,9,2290,0,1990,47.3739,-122.156,2290
2944010240,20140908T000000,988000,4,3,4040,19700,2,3,11,4040,0,1987,47.7205,-122.127,3930
3454000060,20140722T000000,1.00E+06,4,2.5,2610,3277,1.5,5,8,1920,690,1922,47.6636,-122.33,1810
646910160,20140903T000000,237000,3,2.5,1490,2138,2,3,7,1490,0,2005,47.4324,-122.197,1490
8564950390,20140919T000000,525000,4,2.5,2450,5280,2,3,8,2450,0,2003,47.7734,-122.224,2300
2268400350,20140916T000000,749000,4,2.5,1710,9627,1,3,9,1440,270,1976,47.559,-122.164,2140
7504101040,20140821T000000,722500,5,2.5,4870,11800,2,3,10,3470,1400,1983,47.633,-122.041,3180
11500890,20150312T000000,843000,3,2.5,3130,8750,2,3,10,3130,0,1991,47.6954,-122.103,2860
9528102772,20140708T000000,438000,2,2,1270,1372,3,3,8,1270,0,2000,47.6776,-122.318,1610
284000223,20140916T000000,578000,3,1.75,2120,10875,1,3,8,1540,580,1977,47.504,-122.382,2460
3353401710,20140923T000000,227950,3,1.5,1670,8230,1,5,7,1670,0,1954,47.2613,-122.255,2077
8159610030,20140722T000000,196000,3,2.25,2070,11576,2,3,7,2070,0,1974,47.3417,-122.271,1890
3179100435,20140715T000000,641000,2,1,1420,5332,1,3,8,1070,350,1953,47.6694,-122.275,2400
822079033,20150422T000000,350000,3,1.5,1250,219978,1,4,6,1250,0,1980,47.4056,-121.955,1930
8857600960,20140819T000000,205000,3,1,940,7980,1,4,7,940,0,1960,47.3838,-122.289,1150
1774000200,20141202T000000,400000,3,1.75,1920,9102,1,3,7,1920,0,1968,47.7487,-122.082,1920
2024069128,20141110T000000,1.03E+06,3,2.5,3545,9816,1,3,10,2610,935,2005,47.5534,-122.078,3630
1049010390,20150319T000000,505000,3,2,1260,5460,1,3,7,1260,0,1972,47.7355,-122.18,1510
7905370390,20141009T000000,475000,5,2.5,2340,7200,1,3,7,1300,1040,1975,47.7206,-122.211,1930
4140090240,20141105T000000,520000,3,2.25,2590,9263,1,5,8,1440,1150,1977,47.7691,-122.262,2580
4055700030,20150502T000000,1.45E+06,3,4.5,3970,24920,2,3,10,3260,710,1977,47.7183,-122.258,2610
3775300030,20141231T000000,333500,3,1.75,1220,9732,1,3,7,1220,0,1965,47.7736,-122.214,1630
2525300030,20150222T000000,232000,3,1,1400,10403,1,4,6,1400,0,1976,47.362,-122.029,1230
1324059104,20150421T000000,691100,3,2.75,2360,16117,1,4,8,1710,650,1983,47.5698,-122.121,2120
2287000030,20141014T000000,811000,3,1.75,1870,9897,1,4,8,1870,0,1960,47.5505,-122.221,1900
7702010030,20140520T000000,551000,3,2.5,2830,5802,2,3,9,2830,0,2001,47.7605,-122.234,2500
1529200340,20150108T000000,496500,3,2.5,2260,3640,2,3,8,2260,0,1994,47.7356,-122.157,2350
2122039094,20141126T000000,705000,3,3,1970,20978,2,4,9,1770,200,1980,47.3844,-122.438,2280
1742800030,20140612T000000,578000,4,2.5,3140,9225,1,5,9,1770,1370,1966,47.4904,-122.226,2460
1796360350,20150128T000000,255000,3,1.75,1240,8659,1,5,7,1240,0,1986,47.3663,-122.089,1490
6154500070,20140626T000000,1.05E+06,4,3.5,3450,7832,2,3,10,3450,0,2007,47.5637,-122.123,3220
1843100340,20150305T000000,348000,3,2.25,2570,8491,2,4,8,2570,0,1989,47.3759,-122.125,2400
8944290160,20141104T000000,230000,3,2,1510,3413,2,3,7,1510,0,1985,47.3912,-122.167,1570
4166600473,20141209T000000,359500,4,2.25,2390,11250,2,3,9,2390,0,1988,47.3305,-122.371,2480
7282300125,20141112T000000,330000,3,1,980,7000,1,3,6,980,0,1953,47.7617,-122.357,1220
8658300340,20140523T000000,80000,1,0.75,430,5050,1,2,4,430,0,1912,47.6499,-121.909,1200
2419600075,20141201T000000,465000,3,1.75,1480,6360,1,3,7,1480,0,1954,47.7311,-122.353,1480
2621760350,20141015T000000,325000,4,2.5,1850,7324,2,3,8,1850,0,1997,47.3701,-122.107,2100
1723049270,20150107T000000,340500,3,2,2270,28025,1,4,7,1920,350,1947,47.4857,-122.318,1770
4123840310,20150106T000000,342500,3,2.5,1810,5192,2,3,8,1810,0,1993,47.3724,-122.042,1810
2172000075,20140623T000000,290900,2,2,1610,17600,2,3,6,1610,0,1930,47.4855,-122.266,1310
8651611170,20150213T000000,868700,3,4.25,3840,6161,2,3,10,3840,0,2000,47.6336,-122.064,3230
8820902200,20141113T000000,1.20E+06,4,2.75,4110,8400,2,3,9,3130,980,1928,47.717,-122.281,2820
8651610890,20141014T000000,1.15E+06,4,3.25,4190,10259,2,3,11,3150,1040,2000,47.6332,-122.066,4300
1853080570,20140811T000000,859900,4,2.75,3390,6298,2,3,9,3390,0,2011,47.5906,-122.062,3390
3629920030,20140808T000000,520000,4,2.25,1890,3006,2,3,7,1890,0,2003,47.5461,-121.998,1580
1604602050,20140711T000000,460000,3,2.5,1610,2527,2,3,9,1080,530,2005,47.5674,-122.29,1610
6844700810,20140901T000000,438924,3,1.5,1050,4590,1,3,7,850,200,1949,47.6943,-122.29,1770
66000070,20150406T000000,315000,2,1,630,6550,1,3,5,630,0,1918,47.5486,-122.38,1420
6665800030,20140718T000000,590000,4,2.75,2910,10650,1,3,8,1780,1130,1975,47.6658,-122.188,2920
2205700350,20141104T000000,378500,4,1.75,1700,8640,1,3,7,850,850,1955,47.5772,-122.153,1620
5466000030,20140603T000000,328500,3,2.5,1950,8130,2,4,9,1950,0,1990,47.3875,-122.161,2350
6189200125,20150325T000000,849950,3,3,2990,9773,2,4,8,2990,0,1973,47.6344,-122.174,2230
9169600135,20141027T000000,525000,3,1.5,1350,6000,1,3,7,900,450,1950,47.5275,-122.391,1730
2625069070,20150410T000000,1.39E+06,4,3.25,4860,181319,2.5,3,9,4860,0,1993,47.6179,-122.005,3850
8732131090,20150428T000000,295000,4,2.5,2160,7725,1,4,8,1460,700,1978,47.3078,-122.378,2060
9286000240,20140711T000000,1.07E+06,6,3.5,4860,11793,2,3,11,3860,1000,1998,47.5521,-122.137,3600
1895000260,20140721T000000,207950,2,2,890,5000,1,3,6,890,0,1917,47.5158,-122.264,1860
8691370400,20141216T000000,699900,4,2.75,2810,7302,2,3,9,2810,0,2002,47.5985,-121.977,2820
